,Region,,Rower,Auto,Transport Miejski,Najkorzystniej
1,Kłopot,Czas,41,37.7083333333333,47.625,Samochód
,,Dystans,11.4,12.6,11.6958333333333
2,Słomińskiego 6A,Czas,43,37.7916666666667,40.1666666666667,Samochód
,,Dystans,11.7,13.0583333333333,11.9208333333333
3,Dzika 6,Czas,38,34.9583333333333,47.2916666666667,Samochód
,,Dystans,10.5,10.9458333333333,9.74583333333333
4,Inflancka 3,Czas,39,35.375,40,Samochód
,,Dystans,10.8,11.5375,11.4
5,Karmelicka 21,Czas,37,32.5416666666667,44.7916666666667,Samochód
,,Dystans,10,10.3916666666667,9.17916666666666
6,Dubois 6,Czas,39,34.5833333333333,46.1666666666667,Samochód
,,Dystans,10.5,10.6583333333333,10.5083333333333
7,Karmelicka 14,Czas,35,32.5833333333333,45.0416666666667,Samochód
,,Dystans,9.8,10.2708333333333,9.15416666666666
8,Nowolipie 14,Czas,33,27.1666666666667,39.7083333333333,Samochód
,,Dystans,9.1,9.425,8.42916666666667
9,Nowolipie 2A,Czas,34,28.0416666666667,40.4583333333333,Samochód
,,Dystans,9.4,9.99583333333333,10.5208333333333
10,Szymanowska,Czas,39,35.2083333333333,42,Samochód
,,Dystans,10.8,13.4416666666667,11.6
11,Wałowa 7,Czas,36,34.0833333333333,45,Samochód
,,Dystans,10,10.4875,10.2
12,Franciszkańska 7NA5,Czas,37,35.625,52.75,Samochód
,,Dystans,10.3333333333333,12.6166666666667,12.65
13,Wójtowska 5/7,Czas,36,33.0833333333333,53.25,Samochód
,,Dystans,10.6,13.5083333333333,13.025
14,Kotowski Palace,Czas,36,35.6666666666667,54.125,Samochód
,,Dystans,10.3,13.75,12.7875
15,Bugaj 3,Czas,33,31.5833333333333,49.25,Samochód
,,Dystans,9.7,12.85,12.1
16,Miodowa 22/24,Czas,36.1666666666667,32.3333333333333,47.5,Samochód
,,Dystans,10.2333333333333,10.8,10.9666666666667
17,Schillera 21,Czas,34.1666666666667,28.9583333333333,39.375,Samochód
,,Dystans,9.65,10.2875,10.025
18,Długa 48,Czas,34,28.625,39.4583333333333,Samochód
,,Dystans,9.7,10.0166666666667,10.4458333333333
19,Elektoralna 12A,Czas,32,24.5416666666667,40.5833333333333,Samochód
,,Dystans,8.8,9.025,8.1
20, 87A,Czas,33,26.0833333333333,40.75,Samochód
,,Dystans,9.1,9.35,10.025
21,Przechodnia 2,Czas,31,24.4166666666667,39.75,Samochód
,,Dystans,8.7,9.43333333333333,9.925
22,Senatorska 32,Czas,31,26.9583333333333,NA,Samochód
,,Dystans,8.9,9.97916666666666,NA
23,Daniłowiczowska 9,Czas,32,28.25,42.1666666666667,Samochód
,,Dystans,9.2,10.5583333333333,10.6208333333333
24,Pałac Prymasowski w Warszawie,Czas,34,29.4583333333333,49.25,Samochód
,,Dystans,9.5,10.6625,11.25
25,plac Marszałka Józefa Piłsudskiego 1,Czas,31,26.0833333333333,43,Samochód
,,Dystans,8.9,9.69583333333334,8.6
26,Jana Moliera 2,Czas,32,27.9583333333333,49.75,Samochód
,,Dystans,9.3,10.4666666666667,11.1
27,Aleksandra Fredry 2,Czas,31,27.5,42.75,Samochód
,,Dystans,8.6,10.0125,9
28,Canaletta 4,Czas,32,27.125,40,Samochód
,,Dystans,9,10.125,10
29,Grzybowska 22,Czas,30,24.1666666666667,41.4583333333333,Samochód
,,Dystans,8.5,8.72916666666666,8.30416666666667
30,Graniczna 2,Czas,30,24.7083333333333,42.1666666666667,Samochód
,,Dystans,8.5,8.94583333333333,9.59583333333333
31,Spektrum,Czas,30,24.2916666666667,40.375,Samochód
,,Dystans,8.1,9.0125,8
32,Bagno 2,Czas,29,25.75,35,Samochód
,,Dystans,8.3,9.32916666666667,8.4
33,Plac Jana Henryka Dąbrowskiego 6,Czas,29,24.125,36,Samochód
,,Dystans,8.2,9.14583333333333,8.5
34,Tadeusza Czackiego 21/23,Czas,31,25.75,44,Samochód
,,Dystans,8.7,9.675,9.9
