,Region,,Rower,Auto,Transport Miejski,Najkorzystniej
1,Kłopot,Czas,41,28.7272727272727,48.8181818181818,Samochód
,,Dystans,11.4,11.9181818181818,13.3818181818182
2,Słomińskiego 6A,Czas,43,30,39.4545454545455,Samochód
,,Dystans,11.7,12.1545454545455,13.1909090909091
3,Dzika 6,Czas,38,27.0909090909091,45.8181818181818,Samochód
,,Dystans,10.5,10.8727272727273,10.7363636363636
4,Inflancka 3,Czas,39,27.9090909090909,42,Samochód
,,Dystans,10.8,11.3363636363636,12.8636363636364
5,Karmelicka 21,Czas,37,25.6363636363636,43.8181818181818,Samochód
,,Dystans,10,10.4545454545455,10.2454545454545
6,Dubois 6,Czas,39,27.3636363636364,49,Samochód
,,Dystans,10.5,10.8181818181818,11.7636363636364
7,Karmelicka 14,Czas,35,25.5454545454545,43.1818181818182,Samochód
,,Dystans,9.8,10.3636363636364,9.4
8,Nowolipie 14,Czas,33,23.2727272727273,38.2727272727273,Samochód
,,Dystans,9.1,9.52727272727273,8.48181818181818
9,Nowolipie 2A,Czas,34,24.3636363636364,39.8181818181818,Samochód
,,Dystans,9.4,10.2,11.7909090909091
10,Szymanowska,Czas,39,27.3636363636364,45.5454545454545,Samochód
,,Dystans,10.8,14.5363636363636,13.2363636363636
11,Wałowa 7,Czas,36,28.4545454545455,47.1818181818182,Samochód
,,Dystans,10,12.0909090909091,11.7181818181818
12,Franciszkańska 7NA5,Czas,37,28.7272727272727,49.8181818181818,Samochód
,,Dystans,10.3363636363636,14.0272727272727,12.9454545454545
13,Wójtowska 5/7,Czas,36,27.0909090909091,48.6363636363636,Samochód
,,Dystans,10.6,14.4,13.5181818181818
14,Kotowski Palace,Czas,36,30.1818181818182,52.6363636363636,Samochód
,,Dystans,10.3,14.7,12.9818181818182
15,Bugaj 3,Czas,33,26.8181818181818,48.2727272727273,Samochód
,,Dystans,9.7,13.7181818181818,11.2272727272727
16,Miodowa 22/24,Czas,36.1818181818182,31.0909090909091,48,Samochód
,,Dystans,10.2363636363636,10.9454545454545,12.0272727272727
17,Schillera 21,Czas,34.1818181818182,27.4545454545455,42.4545454545455,Samochód
,,Dystans,9.65454545454545,10.8363636363636,12.0818181818182
18,Długa 48,Czas,34,26.0909090909091,38.8181818181818,Samochód
,,Dystans,9.7,10.2818181818182,11.7363636363636
19,Elektoralna 12A,Czas,32,20.9090909090909,38.1818181818182,Samochód
,,Dystans,8.8,9.09090909090909,8.17272727272727
20, 87A,Czas,33,22.2727272727273,42.2727272727273,Samochód
,,Dystans,9.1,9.46363636363636,9.13636363636363
21,Przechodnia 2,Czas,31,21.2727272727273,42.5454545454545,Samochód
,,Dystans,8.7,9.78181818181818,10.7818181818182
22,Senatorska 32,Czas,31,24.0909090909091,NA,Samochód
,,Dystans,8.9,10.3090909090909,NA
23,Daniłowiczowska 9,Czas,32,25.4545454545455,41.8181818181818,Samochód
,,Dystans,9.2,11.8545454545455,11.8909090909091
24,Pałac Prymasowski w Warszawie,Czas,34,25.9090909090909,44.7272727272727,Samochód
,,Dystans,9.5,11.4272727272727,10.8272727272727
25,plac Marszałka Józefa Piłsudskiego 1,Czas,31,23.1818181818182,41.5454545454545,Samochód
,,Dystans,8.9,10,9.96363636363636
26,Jana Moliera 2,Czas,32,25.0909090909091,45.2727272727273,Samochód
,,Dystans,9.3,11.6636363636364,10.5909090909091
27,Aleksandra Fredry 2,Czas,31,24.1818181818182,42.1818181818182,Samochód
,,Dystans,8.6,10.3818181818182,10.0363636363636
28,Canaletta 4,Czas,32,24.2727272727273,42.2727272727273,Samochód
,,Dystans,9,10.5090909090909,11.1272727272727
29,Grzybowska 22,Czas,30,20.3636363636364,39.8181818181818,Samochód
,,Dystans,8.5,8.84545454545455,8.72727272727273
30,Graniczna 2,Czas,30,21.1818181818182,41.8181818181818,Samochód
